Order_ID,Order_Date,Ship_Date,First_Name,Last_Name,Full_Name,Country,Region,Category,Sub_Category,Sales,Profit,Quantity,Discount
ORD00227,04-06-2021,12-06-2021,Rahul,Johnson,Rahul Johnson,India,East,Office Supplies,Storage,1230,19,1,0
ORD00228,10-09-2021,12-09-2021,Emma,Sharma,Emma Sharma,Canada,West,Technology,Storage,1965,-569,2,0.2
ORD00229,02-02-2021,07-02-2021,Olivia,Brown,Olivia Brown,India,West,Office Supplies,Chairs,1559,-90,13,0
ORD00230,26-10-2022,27-10-2022,Emma,Patel,Emma Patel,USA,West,Furniture,Tables,755,-110,6,0
ORD00231,21-07-2021,24-07-2021,Emma,Smith,Emma Smith,India,West,Office Supplies,Tables,1370,456,15,0
ORD00232,24-10-2022,01-11-2022,Sneha,Brown,Sneha Brown,Canada,West,Furniture,Binders,967,41,13,0.2
ORD00233,04-03-2022,06-03-2022,Ava,Smith,Ava Smith,Canada,East,Furniture,Binders,155,51,3,0
ORD00234,13-08-2021,19-08-2021,John,Anderson,John Anderson,Australia,South,Office Supplies,Binders,808,201,4,0
ORD00235,14-07-2022,15-07-2022,Emma,Patel,Emma Patel,Australia,South,Office Supplies,Binders,1102,30,3,0
ORD00236,27-09-2021,07-10-2021,Rahul,Taylor,Rahul Taylor,USA,South,Office Supplies,Storage,859,90,7,0.2
ORD00237,02-06-2022,10-06-2022,John,Anderson,John Anderson,India,South,Office Supplies,Phones,1635,525,14,0.1
ORD00238,31-03-2021,07-04-2021,Ava,Johnson,Ava Johnson,USA,South,Technology,Tables,1450,-106,1,0.1
ORD00239,18-02-2021,23-02-2021,Emma,Verma,Emma Verma,India,North,Furniture,Accessories,93,1,6,0.1
ORD00240,03-09-2021,12-09-2021,Ava,Taylor,Ava Taylor,USA,North,Furniture,Storage,1705,-135,2,0.1
ORD00241,08-12-2021,15-12-2021,Olivia,Smith,Olivia Smith,Australia,South,Office Supplies,Storage,1676,-447,15,0.2
ORD00242,27-04-2021,28-04-2021,Olivia,Smith,OliviaSmith,Australia,South,Furniture,Tables,1730,348,4,0
ORD00243,01-06-2021,02-06-2021,Amit,Verma,Amit Verma,India,South,Technology,Binders,1607,-140,1,0
ORD00244,17-02-2021,27-02-2021,Olivia,Patel,Olivia Patel,UK,East,Furniture,Binders,1346,398,4,0
ORD00245,13-05-2021,21-05-2021,John,Anderson,John Anderson,Australia,West,Technology,Phones,1505,-138,7,0.1
ORD00246,16-09-2021,17-09-2021,Emma,Brown,Emma Brown,Canada,North,Technology,Phones,304,-24,3,0.2
ORD00247,14-08-2022,20-08-2022,Ava,Smith,Ava Smith,India,East,Furniture,Chairs,1702,278,15,0
ORD00248,01-02-2021,02-02-2021,Ava,Johnson,AvaJohnson,India,North,Technology,Tables,1951,381,13,0.1
ORD00249,06-06-2022,11-06-2022,Noah,Johnson,Noah Johnson,Canada,North,Technology,Phones,1562,271,7,0.1
ORD00250,10-10-2022,18-10-2022,Priya,Smith,Priya Smith,UK,South,Technology,Accessories,120,26,14,0.1
ORD00251,21-07-2021,27-07-2021,Sneha,Johnson,Sneha Johnson,USA,South,Office Supplies,Accessories,561,-14,8,0
ORD00252,24-02-2021,25-02-2021,Noah,Sharma,NoahSharma,USA,South,OfficeSupplies,Accessories,1649,80,4,0
ORD00253,20-02-2021,25-02-2021,Priya,Verma,Priya Verma,Canada,East,Technology,Accessories,713,-8,1,0.1
ORD00254,10-08-2021,11-08-2021,John,Patel,JohnPatel,Canada,West,OfficeSupplies,Accessories,603,95,6,0
ORD00255,17-07-2022,24-07-2022,Emma,Taylor,EmmaTaylor,Canada,East,Furniture,Storage,685,-181,15,0.1
ORD00256,23-09-2022,01-10-2022,Amit,Johnson,Amit Johnson,Australia,East,Technology,Accessories,1120,245,8,0
ORD00257,16-11-2022,20-11-2022,Ava,Anderson,Ava Anderson,USA,West,Office Supplies,Accessories,1493,-344,8,0.1
ORD00258,28-07-2022,29-07-2022,John,Taylor,John Taylor,USA,West,Technology,Chairs,1333,-196,15,0.1
ORD00259,09-07-2021,14-07-2021,Emma,Smith,EmmaSmith,USA,South,Furniture,Binders,1482,93,1,0
ORD00260,25-04-2022,29-04-2022,John,Johnson,John Johnson,Canada,East,Office Supplies,Storage,1172,-42,11,0
ORD00261,01-07-2021,10-07-2021,John,Sharma,John Sharma,UK,West,Technology,Storage,1827,106,15,0.1
ORD00262,14-11-2022,15-11-2022,John,Anderson,John Anderson,UK,West,Office Supplies,Binders,1499,-31,15,0.1
ORD00263,03-02-2022,06-02-2022,John,Anderson,John Anderson,India,West,Furniture,Binders,683,-85,1,0.1
ORD00264,20-06-2022,27-06-2022,Ava,Brown,Ava Brown,Canada,West,Technology,Accessories,506,171,15,0
ORD00265,16-01-2021,22-01-2021,Priya,Verma,Priya Verma,USA,South,Furniture,Accessories,1527,-365,7,0
ORD00266,23-10-2022,30-10-2022,Priya,Anderson,Priya Anderson,Canada,North,Technology,Tables,1535,-280,12,0
ORD00267,24-01-2021,25-01-2021,Emma,Anderson,Emma Anderson,Australia,North,Furniture,Tables,1949,-572,12,0
ORD00268,20-03-2021,27-03-2021,Rahul,Taylor,Rahul Taylor,UK,South,Office Supplies,Binders,594,193,12,0
ORD00269,24-07-2022,26-07-2022,Liam,Taylor,Liam Taylor,Australia,West,Office Supplies,Binders,1632,246,13,0.2
ORD00270,30-04-2021,05-05-2021,Liam,Anderson,Liam Anderson,Canada,North,Office Supplies,Chairs,70,18,7,0.1
ORD00271,07-05-2021,09-05-2021,Priya,Anderson,PriyaAnderson,Canada,East,OfficeSupplies,Binders,1195,-154,12,0.2
ORD00272,05-03-2022,08-03-2022,Liam,Smith,Liam Smith,USA,East,Furniture,Storage,1415,147,5,0.1
ORD00273,26-07-2021,28-07-2021,Ava,Taylor,Ava Taylor,USA,East,Office Supplies,Storage,464,-56,3,0.1
ORD00274,14-02-2022,18-02-2022,Olivia,Patel,Olivia Patel,Canada,West,Technology,Phones,442,27,2,0
ORD00275,05-11-2021,13-11-2021,Olivia,Verma,Olivia Verma,USA,West,Technology,Phones,284,-55,1,0.1
ORD00276,26-08-2022,01-09-2022,Sneha,Johnson,Sneha Johnson,USA,West,Office Supplies,Storage,436,-58,3,0
ORD00277,08-11-2022,09-11-2022,John,Taylor,JohnTaylor,USA,South,OfficeSupplies,Storage,1156,-151,1,0
ORD00278,17-06-2021,20-06-2021,Olivia,Brown,Olivia Brown,USA,West,Technology,Binders,838,-182,4,0
ORD00279,29-07-2022,04-08-2022,Emma,Brown,Emma Brown,UK,South,Furniture,Binders,771,23,15,0
ORD00280,03-04-2021,12-04-2021,John,Patel,John Patel,Canada,North,Furniture,Binders,328,73,11,0
ORD00281,18-07-2022,21-07-2022,Rahul,Smith,Rahul Smith,Australia,East,Furniture,Storage,103,11,2,0.1
ORD00282,17-02-2021,21-02-2021,Liam,Smith,Liam Smith,India,South,Office Supplies,Binders,963,318,4,0
ORD00283,10-02-2021,11-02-2021,Olivia,Patel,Olivia Patel,UK,South,Technology,Binders,568,184,9,0
ORD00284,10-11-2022,18-11-2022,Ava,Verma,Ava Verma,Canada,North,Technology,Accessories,363,-102,2,0.2
ORD00285,30-06-2021,08-07-2021,Noah,Verma,NoahVerma,Canada,West,Technology,Binders,1613,-441,4,0
ORD00286,01-03-2021,05-03-2021,Rahul,Sharma,Rahul Sharma,Canada,North,Office Supplies,Tables,1929,52,14,0.1
ORD00287,21-04-2022,26-04-2022,Rahul,Sharma,RahulSharma,Canada,West,OfficeSupplies,Storage,1507,427,6,0.2
ORD00288,03-12-2022,07-12-2022,Priya,Sharma,Priya Sharma,UK,North,Furniture,Accessories,126,18,8,0.2
ORD00289,29-03-2022,02-04-2022,Sneha,Taylor,Sneha Taylor,Australia,North,Office Supplies,Accessories,1593,292,13,0
ORD00290,24-09-2021,02-10-2021,Priya,Verma,PriyaVerma,Australia,West,Technology,Phones,1192,23,5,0.1
ORD00291,24-09-2021,03-10-2021,Emma,Taylor,Emma Taylor,Australia,East,Office Supplies,Accessories,1970,104,6,0
ORD00292,26-04-2022,30-04-2022,Amit,Verma,Amit Verma,India,West,Technology,Tables,842,166,2,0.1
ORD00293,13-06-2021,14-06-2021,Olivia,Johnson,Olivia Johnson,UK,East,Office Supplies,Storage,343,78,1,0
ORD00294,04-12-2022,14-12-2022,Priya,Brown,Priya Brown,Australia,South,Furniture,Binders,355,36,5,0.1
ORD00295,27-10-2021,05-11-2021,Olivia,Taylor,OliviaTaylor,Australia,East,Technology,Phones,572,134,11,0.1
ORD00296,16-10-2022,17-10-2022,Ava,Taylor,Ava Taylor,Canada,West,Technology,Chairs,635,-89,2,0.1
ORD00297,11-05-2022,18-05-2022,Sneha,Smith,Sneha Smith,Canada,East,Office Supplies,Accessories,1871,-496,9,0.2
ORD00298,20-04-2021,25-04-2021,Sneha,Verma,Sneha Verma,UK,East,Office Supplies,Binders,1714,337,2,0.1
ORD00299,03-11-2021,12-11-2021,Noah,Patel,Noah Patel,USA,North,Furniture,Phones,1341,-222,1,0.1
ORD00300,19-02-2022,23-02-2022,Priya,Brown,Priya Brown,Canada,West,Technology,Tables,637,216,6,0
ORD00301,10-12-2021,19-12-2021,Noah,Johnson,NoahJohnson,Canada,South,Furniture,Binders,197,18,3,0.1
ORD00302,01-03-2022,05-03-2022,Amit,Verma,Amit Verma,India,West,Technology,Storage,746,-94,14,0.1
ORD00303,12-10-2021,19-10-2021,Rahul,Brown,Rahul Brown,UK,South,Office Supplies,Storage,872,92,14,0
ORD00304,21-06-2021,30-06-2021,Noah,Patel,Noah Patel,UK,South,Furniture,Chairs,420,74,12,0.2
ORD00305,26-05-2021,29-05-2021,Rahul,Brown,Rahul Brown,India,East,Office Supplies,Accessories,1726,209,9,0.1
ORD00306,19-04-2021,23-04-2021,Rahul,Johnson,RahulJohnson,India,South,OfficeSupplies,Phones,1510,473,6,0
ORD00307,04-03-2022,11-03-2022,Liam,Patel,Liam Patel,India,West,Furniture,Phones,1535,-29,10,0
ORD00308,25-11-2021,01-12-2021,Olivia,Patel,Olivia Patel,Canada,North,Office Supplies,Binders,912,267,6,0
ORD00309,21-07-2021,27-07-2021,Priya,Brown,Priya Brown,USA,West,Technology,Phones,559,-111,11,0
ORD00310,18-02-2022,27-02-2022,Sneha,Anderson,Sneha Anderson,Australia,West,Technology,Storage,933,84,8,0.1
ORD00311,01-05-2021,09-05-2021,Rahul,Smith,Rahul Smith,UK,West,Furniture,Storage,1026,-146,3,0.1
ORD00312,20-09-2022,30-09-2022,Priya,Verma,Priya Verma,Australia,East,Technology,Tables,1358,254,1,0.2
ORD00313,01-03-2021,05-03-2021,Priya,Patel,Priya Patel,India,East,Furniture,Tables,1207,-227,3,0.1
ORD00314,11-11-2021,14-11-2021,Liam,Verma,Liam Verma,India,West,Technology,Phones,94,-14,1,0.1
ORD00315,13-02-2021,16-02-2021,Ava,Smith,AvaSmith,India,West,Furniture,Accessories,1434,281,1,0
ORD00316,30-11-2021,01-12-2021,Priya,Patel,Priya Patel,India,West,Furniture,Accessories,1889,-270,14,0.1
ORD00317,26-05-2021,02-06-2021,Priya,Patel,Priya Patel,India,East,Furniture,Storage,156,34,13,0
ORD00318,19-12-2022,28-12-2022,Liam,Smith,Liam Smith,USA,East,Furniture,Phones,618,181,1,0
ORD00319,04-02-2022,07-02-2022,Amit,Taylor,Amit Taylor,USA,South,Technology,Accessories,604,43,4,0.1
ORD00320,02-08-2022,10-08-2022,Olivia,Taylor,Olivia Taylor,USA,East,Office Supplies,Tables,1473,-387,2,0.1
ORD00321,07-06-2022,11-06-2022,Rahul,Taylor,RahulTaylor,USA,West,Furniture,Phones,1875,-188,13,0
ORD00322,15-09-2022,17-09-2022,Amit,Sharma,Amit Sharma,Australia,West,Furniture,Phones,1067,128,13,0
ORD00323,30-07-2021,08-08-2021,Olivia,Patel,Olivia Patel,USA,West,Technology,Phones,44,13,12,0
ORD00324,04-11-2021,07-11-2021,Sneha,Taylor,SnehaTaylor,USA,South,OfficeSupplies,Binders,746,223,7,0.1
ORD00325,26-12-2022,29-12-2022,Olivia,Taylor,Olivia Taylor,Canada,East,Office Supplies,Tables,1325,235,8,0.1
ORD00326,19-02-2022,26-02-2022,Priya,Verma,Priya Verma,India,East,Furniture,Accessories,500,-82,11,0.1
ORD00327,14-07-2021,18-07-2021,Emma,Taylor,Emma Taylor,India,East,Furniture,Phones,1741,-3,3,0
ORD00328,09-10-2021,19-10-2021,Noah,Patel,NoahPatel,India,South,Technology,Chairs,819,226,9,0
ORD00329,25-10-2021,29-10-2021,Noah,Patel,Noah Patel,Australia,South,Technology,Binders,1922,107,2,0.1
ORD00330,12-08-2021,14-08-2021,Ava,Taylor,Ava Taylor,UK,East,Furniture,Accessories,522,-146,13,0.1
ORD00331,26-01-2022,30-01-2022,Amit,Sharma,Amit Sharma,Canada,East,Furniture,Chairs,1986,491,7,0.1
ORD00332,18-01-2022,26-01-2022,Noah,Patel,Noah Patel,UK,East,Office Supplies,Chairs,673,-197,1,0
ORD00333,23-07-2021,31-07-2021,Amit,Johnson,Amit Johnson,UK,South,Furniture,Storage,167,-24,4,0.1
ORD00334,23-04-2021,30-04-2021,Sneha,Johnson,Sneha Johnson,Canada,North,Office Supplies,Chairs,1621,-212,13,0.2
ORD00335,15-03-2022,24-03-2022,Priya,Johnson,Priya Johnson,Canada,West,Office Supplies,Chairs,155,-17,12,0.1
ORD00336,08-04-2021,18-04-2021,Ava,Taylor,Ava Taylor,UK,West,Technology,Accessories,653,-152,3,0.1
ORD00337,01-11-2021,04-11-2021,Emma,Anderson,Emma Anderson,Canada,West,Furniture,Accessories,1306,-305,14,0
ORD00338,11-10-2021,12-10-2021,Rahul,Taylor,Rahul Taylor,India,East,Furniture,Binders,1055,285,10,0
ORD00339,29-07-2022,31-07-2022,Olivia,Sharma,Olivia Sharma,USA,East,Office Supplies,Binders,1007,-282,2,0.1
ORD00340,04-05-2021,09-05-2021,Sneha,Verma,Sneha Verma,India,South,Technology,Phones,1986,-470,4,0
ORD00341,01-09-2022,11-09-2022,Olivia,Taylor,Olivia Taylor,India,East,Office Supplies,Phones,1990,-384,5,0
ORD00342,05-05-2022,10-05-2022,Noah,Verma,Noah Verma,Australia,East,Technology,Tables,1913,-73,8,0.1
ORD00343,19-08-2022,22-08-2022,Priya,Johnson,Priya Johnson,India,West,Furniture,Tables,905,-160,12,0.1
ORD00344,08-02-2022,15-02-2022,Liam,Brown,Liam Brown,Australia,West,Furniture,Binders,807,101,1,0.2
ORD00345,21-02-2021,02-03-2021,Sneha,Verma,Sneha Verma,UK,East,Furniture,Tables,1509,-76,5,0.1
ORD00346,24-04-2022,25-04-2022,Priya,Verma,Priya Verma,Australia,West,Furniture,Phones,114,39,15,0
ORD00347,12-03-2022,18-03-2022,Amit,Verma,AmitVerma,Australia,South,OfficeSupplies,Binders,623,48,3,0.1
ORD00348,27-07-2021,02-08-2021,Ava,Smith,Ava Smith,UK,South,Furniture,Chairs,805,170,9,0.1
ORD00349,26-08-2022,30-08-2022,John,Brown,John Brown,Australia,South,Furniture,Storage,739,-198,5,0
ORD00350,23-07-2022,25-07-2022,Sneha,Verma,Sneha Verma,India,South,Office Supplies,Storage,1344,150,15,0
ORD00351,22-07-2022,29-07-2022,John,Patel,John Patel,Australia,South,Furniture,Tables,685,118,5,0.1
ORD00352,14-02-2021,20-02-2021,Emma,Johnson,Emma Johnson,Australia,South,Technology,Phones,374,-79,11,0.1
ORD00353,06-09-2022,15-09-2022,Sneha,Anderson,Sneha Anderson,India,West,Technology,Phones,1385,-228,2,0.1
ORD00354,22-01-2022,28-01-2022,Noah,Taylor,Noah Taylor,UK,South,Office Supplies,Accessories,1008,12,14,0.1
ORD00355,31-01-2022,02-02-2022,Rahul,Smith,Rahul Smith,India,South,Technology,Accessories,216,5,5,0
ORD00356,20-05-2021,27-05-2021,Olivia,Anderson,OliviaAnderson,India,East,Technology,Storage,1686,413,12,0
ORD00357,13-03-2021,22-03-2021,Emma,Verma,EmmaVerma,India,North,OfficeSupplies,Chairs,1096,-124,11,0.1
ORD00358,09-06-2021,15-06-2021,Rahul,Sharma,Rahul Sharma,India,South,Office Supplies,Storage,533,51,2,0.1
ORD00359,01-02-2022,05-02-2022,Amit,Patel,Amit Patel,USA,South,Furniture,Binders,619,-55,6,0.1
ORD00360,31-10-2022,10-11-2022,John,Johnson,John Johnson,Australia,North,Office Supplies,Phones,844,-98,14,0.1
ORD00361,28-04-2022,29-04-2022,Amit,Taylor,Amit Taylor,UK,North,Technology,Storage,1242,-268,7,0.1
ORD00362,10-06-2021,19-06-2021,Liam,Verma,Liam Verma,Australia,South,Furniture,Storage,541,105,1,0.1
ORD00363,21-06-2022,29-06-2022,John,Taylor,John Taylor,India,West,Technology,Storage,1980,578,2,0
ORD00364,14-09-2021,17-09-2021,Rahul,Taylor,Rahul Taylor,UK,South,Technology,Storage,271,57,3,0
ORD00365,15-03-2022,22-03-2022,Olivia,Anderson,OliviaAnderson,UK,West,OfficeSupplies,Chairs,417,35,1,0.2
ORD00366,21-07-2022,22-07-2022,Emma,Verma,EmmaVerma,UK,North,OfficeSupplies,Phones,1430,47,15,0.2
ORD00367,26-05-2022,02-06-2022,Ava,Patel,Ava Patel,India,South,Office Supplies,Binders,605,-25,14,0.1
ORD00368,08-01-2022,15-01-2022,Emma,Brown,Emma Brown,India,South,Technology,Chairs,515,52,12,0.1
ORD00369,23-02-2022,04-03-2022,Ava,Verma,Ava Verma,India,South,Furniture,Binders,905,-201,5,0.1
ORD00370,11-07-2021,18-07-2021,Ava,Johnson,AvaJohnson,India,South,Furniture,Phones,167,49,9,0.2
ORD00371,01-01-2022,04-01-2022,Ava,Taylor,Ava Taylor,USA,South,Furniture,Binders,380,-25,15,0
ORD00372,05-08-2022,07-08-2022,Rahul,Brown,Rahul Brown,UK,East,Furniture,Tables,366,-21,7,0
ORD00373,12-02-2022,15-02-2022,Rahul,Verma,Rahul Verma,India,East,Furniture,Accessories,29,9,14,0
ORD00374,11-11-2022,16-11-2022,Olivia,Smith,Olivia Smith,USA,North,Technology,Chairs,1667,-477,9,0
ORD00375,29-03-2021,30-03-2021,Noah,Patel,Noah Patel,Australia,South,Furniture,Phones,1098,50,1,0
ORD00376,24-02-2022,28-02-2022,Olivia,Sharma,OliviaSharma,Australia,South,OfficeSupplies,Binders,1739,584,10,0.1
ORD00377,31-10-2022,02-11-2022,Noah,Johnson,Noah Johnson,India,South,Office Supplies,Binders,1896,340,8,0
ORD00378,29-10-2022,02-11-2022,Sneha,Sharma,Sneha Sharma,India,South,Technology,Storage,1380,-81,2,0.1
ORD00379,19-07-2021,20-07-2021,John,Brown,John Brown,UK,North,Office Supplies,Tables,74,-7,11,0.1
ORD00380,07-06-2022,13-06-2022,Liam,Verma,Liam Verma,UK,South,Furniture,Accessories,570,-15,3,0
ORD00381,26-12-2021,29-12-2021,Olivia,Verma,Olivia Verma,UK,North,Office Supplies,Accessories,1066,78,12,0.1
ORD00382,03-02-2021,07-02-2021,Priya,Verma,Priya Verma,Australia,North,Technology,Tables,1795,21,5,0.2
ORD00383,12-01-2022,15-01-2022,Priya,Verma,Priya Verma,India,West,Technology,Tables,1642,-366,2,0.2
ORD00384,01-07-2022,05-07-2022,Amit,Verma,Amit Verma,USA,West,Office Supplies,Tables,694,-37,3,0.1
ORD00385,23-02-2022,27-02-2022,Amit,Brown,Amit Brown,USA,East,Office Supplies,Storage,743,153,14,0
ORD00386,04-05-2021,07-05-2021,Olivia,Anderson,Olivia Anderson,USA,East,Furniture,Phones,385,-92,12,0
ORD00387,08-11-2022,15-11-2022,John,Smith,JohnSmith,USA,East,Technology,Storage,1181,-225,6,0.2
ORD00388,04-02-2022,14-02-2022,Emma,Smith,Emma Smith,India,North,Office Supplies,Chairs,1362,277,3,0
ORD00389,24-11-2021,27-11-2021,Ava,Sharma,Ava Sharma,Canada,North,Office Supplies,Binders,882,-103,11,0.2
ORD00390,13-09-2021,21-09-2021,Olivia,Johnson,Olivia Johnson,India,North,Office Supplies,Tables,1035,-246,1,0.1
ORD00391,07-01-2022,15-01-2022,Rahul,Taylor,RahulTaylor,India,North,Furniture,Storage,257,9,11,0.1
ORD00392,07-06-2022,16-06-2022,Olivia,Patel,Olivia Patel,Australia,West,Technology,Tables,1591,231,1,0.2
ORD00393,06-12-2021,16-12-2021,Emma,Patel,Emma Patel,USA,North,Office Supplies,Storage,1627,85,6,0
ORD00394,26-06-2022,28-06-2022,Amit,Verma,Amit Verma,Canada,North,Office Supplies,Storage,1394,-338,6,0.2
ORD00395,06-08-2022,12-08-2022,John,Brown,JohnBrown,Canada,North,OfficeSupplies,Binders,965,334,1,0
ORD00396,31-01-2022,04-02-2022,Amit,Verma,Amit Verma,USA,West,Furniture,Tables,1432,-223,11,0
ORD00397,11-07-2021,15-07-2021,Olivia,Smith,OliviaSmith,USA,South,Furniture,Accessories,1179,251,11,0.1
ORD00398,04-01-2022,10-01-2022,Rahul,Johnson,RahulJohnson,USA,North,Furniture,Accessories,673,211,11,0.1
ORD00399,21-12-2022,26-12-2022,Liam,Taylor,Liam Taylor,Australia,North,Office Supplies,Chairs,337,24,9,0
ORD00400,28-09-2021,30-09-2021,John,Patel,John Patel,India,North,Technology,Tables,748,133,2,0.2
ORD00401,01-12-2022,07-12-2022,Noah,Sharma,NoahSharma,India,West,Technology,Binders,98,-27,8,0
ORD00402,25-06-2021,03-07-2021,Emma,Sharma,Emma Sharma,Canada,East,Technology,Tables,1507,-287,12,0
ORD00403,28-09-2022,30-09-2022,Liam,Johnson,Liam Johnson,India,East,Technology,Tables,1809,-149,2,0.1
ORD00404,13-03-2022,17-03-2022,Amit,Brown,Amit Brown,USA,East,Furniture,Tables,430,76,13,0.1
ORD00405,28-05-2022,06-06-2022,Noah,Sharma,Noah Sharma,India,East,Office Supplies,Chairs,1466,-221,10,0.2
ORD00406,11-04-2021,12-04-2021,Liam,Brown,Liam Brown,India,South,Furniture,Tables,142,-23,10,0
ORD00407,15-12-2021,21-12-2021,Rahul,Patel,Rahul Patel,Canada,South,Furniture,Accessories,1311,-223,7,0.1
ORD00408,10-10-2021,13-10-2021,Emma,Anderson,Emma Anderson,UK,South,Furniture,Accessories,859,-133,5,0
ORD00409,12-09-2022,22-09-2022,Noah,Brown,NoahBrown,UK,West,OfficeSupplies,Phones,811,259,2,0.1
ORD00410,29-06-2021,03-07-2021,Rahul,Anderson,Rahul Anderson,USA,South,Furniture,Chairs,1184,77,8,0.2
ORD00411,22-07-2021,01-08-2021,Sneha,Johnson,SnehaJohnson,USA,South,Technology,Tables,498,91,9,0
ORD00412,20-04-2021,22-04-2021,Amit,Taylor,Amit Taylor,Canada,North,Technology,Tables,1009,-65,12,0
ORD00413,02-03-2022,04-03-2022,Liam,Taylor,Liam Taylor,Australia,North,Office Supplies,Phones,1293,65,14,0.1
ORD00414,06-09-2022,10-09-2022,Priya,Patel,Priya Patel,Australia,South,Technology,Accessories,955,-29,14,0.1
ORD00415,17-10-2021,23-10-2021,Rahul,Sharma,Rahul Sharma,UK,North,Furniture,Accessories,1317,349,1,0
ORD00416,29-07-2021,05-08-2021,Olivia,Sharma,Olivia Sharma,UK,East,Office Supplies,Phones,1261,43,2,0.1
ORD00417,17-11-2022,25-11-2022,Ava,Verma,Ava Verma,India,East,Technology,Binders,353,-8,15,0
ORD00418,07-07-2022,13-07-2022,Ava,Patel,Ava Patel,India,South,Furniture,Binders,1140,110,5,0.1
ORD00419,13-10-2021,17-10-2021,Emma,Smith,Emma Smith,Australia,West,Technology,Binders,1780,258,4,0
ORD00420,21-09-2022,23-09-2022,John,Patel,John Patel,India,West,Office Supplies,Accessories,849,208,9,0.1
ORD00421,17-03-2022,20-03-2022,Ava,Sharma,Ava Sharma,Australia,North,Furniture,Accessories,661,97,15,0
ORD00422,14-12-2021,21-12-2021,Sneha,Anderson,Sneha Anderson,Australia,South,Technology,Accessories,796,92,4,0
ORD00423,14-05-2022,19-05-2022,Rahul,Patel,RahulPatel,Australia,West,OfficeSupplies,Chairs,1260,-30,7,0
ORD00424,02-12-2022,09-12-2022,Noah,Brown,Noah Brown,India,East,Technology,Accessories,308,7,1,0.1
ORD00425,22-09-2022,29-09-2022,Priya,Patel,Priya Patel,Australia,West,Office Supplies,Chairs,585,81,12,0.1
ORD00426,25-09-2022,04-10-2022,Amit,Sharma,Amit Sharma,Canada,East,Office Supplies,Phones,355,-99,9,0
ORD00427,11-07-2022,20-07-2022,Noah,Brown,Noah Brown,Australia,East,Furniture,Phones,1191,194,11,0
ORD00428,04-09-2022,09-09-2022,Liam,Smith,Liam Smith,UK,West,Technology,Binders,475,152,6,0.1
ORD00429,21-12-2022,22-12-2022,John,Johnson,John Johnson,India,North,Furniture,Binders,1102,-11,1,0.1
ORD00430,18-10-2021,19-10-2021,Liam,Sharma,Liam Sharma,USA,South,Furniture,Storage,526,-145,9,0
ORD00431,12-04-2022,22-04-2022,John,Patel,John Patel,India,South,Technology,Chairs,849,-228,8,0.2
ORD00432,30-05-2021,03-06-2021,Noah,Johnson,Noah Johnson,Australia,North,Furniture,Binders,394,127,12,0.1
ORD00433,04-07-2022,14-07-2022,John,Verma,John Verma,USA,North,Technology,Phones,304,103,3,0.1
ORD00434,16-06-2022,24-06-2022,Rahul,Sharma,Rahul Sharma,USA,North,Technology,Storage,485,-47,10,0.1
ORD00435,28-07-2022,05-08-2022,Noah,Patel,NoahPatel,USA,North,Furniture,Phones,451,-105,13,0.1
ORD00436,26-04-2022,05-05-2022,John,Patel,John Patel,Australia,West,Furniture,Accessories,1362,-84,4,0.1
ORD00437,22-11-2021,25-11-2021,Rahul,Sharma,Rahul Sharma,India,East,Technology,Binders,159,-10,15,0.1
ORD00438,26-03-2021,04-04-2021,Emma,Brown,Emma Brown,Canada,West,Office Supplies,Binders,1550,518,9,0.1
ORD00439,19-02-2022,24-02-2022,Priya,Brown,Priya Brown,Canada,West,Furniture,Tables,1112,72,13,0.1
